2025-02-09 01:15:00,334 - INFO - Attempting database connection...
2025-02-09 01:15:00,334 - INFO - Database configuration:
2025-02-09 01:15:00,334 - INFO -   Database Name: fil_dict_db
2025-02-09 01:15:00,335 - INFO -   User: postgres
2025-02-09 01:15:00,335 - INFO -   Host: localhost
2025-02-09 01:15:00,335 - INFO -   Password: ********
2025-02-09 01:15:00,367 - INFO - Successfully established database connection
2025-02-09 01:15:00,367 - INFO - Setting up PostgreSQL extensions...
2025-02-09 01:15:00,368 - INFO - Checking extension: pg_trgm
2025-02-09 01:15:00,375 - INFO - Extension already installed: pg_trgm
2025-02-09 01:15:00,375 - INFO - Checking extension: unaccent
2025-02-09 01:15:00,376 - INFO - Extension already installed: unaccent
2025-02-09 01:15:00,376 - INFO - Checking extension: fuzzystrmatch
2025-02-09 01:15:00,376 - INFO - Extension already installed: fuzzystrmatch
2025-02-09 01:15:00,376 - INFO - Extensions setup completed
2025-02-09 01:15:00,376 - INFO - Starting table creation/update process.
2025-02-09 01:15:00,391 - INFO - Tables created or updated successfully.
2025-02-09 01:15:00,394 - INFO - Processing Tagalog words from: data/tagalog-words.json
2025-02-09 01:16:15,301 - INFO - Processing root words from: data/root_words_with_associated_words_cleaned.json
2025-02-09 01:16:46,961 - INFO - Processing KWF dictionary from: data/kwf_dictionary.json
2025-02-09 01:18:06,361 - INFO - Starting to process Kaikki file: data/kaikki.jsonl
2025-02-09 01:19:10,044 - WARNING - Invalid Baybayin data for word 'tukong', clearing baybayin fields.
2025-02-09 01:19:10,068 - WARNING - Invalid Baybayin data for word 'sumbong', clearing baybayin fields.
2025-02-09 01:19:10,091 - WARNING - Invalid Baybayin data for word 'Soliman', clearing baybayin fields.
2025-02-09 01:19:10,099 - WARNING - Invalid Baybayin data for word 'asog', clearing baybayin fields.
2025-02-09 01:19:10,103 - WARNING - Invalid Baybayin data for word 'asog', clearing baybayin fields.
2025-02-09 01:19:10,105 - WARNING - Invalid Baybayin data for word 'Gabaldon', clearing baybayin fields.
2025-02-09 01:19:10,108 - WARNING - Invalid Baybayin data for word 'Teng', clearing baybayin fields.
2025-02-09 01:19:10,114 - WARNING - Invalid Baybayin data for word 'Escalona', clearing baybayin fields.
2025-02-09 01:19:10,121 - WARNING - Invalid Baybayin data for word 'kalendaryo', clearing baybayin fields.
2025-02-09 01:19:10,125 - WARNING - Invalid Baybayin data for word 'Hipolito', clearing baybayin fields.
2025-02-09 01:19:10,130 - WARNING - Invalid Baybayin data for word 'Buendia', clearing baybayin fields.
2025-02-09 01:19:10,134 - WARNING - Invalid Baybayin data for word 'Fujimoto', clearing baybayin fields.
2025-02-09 01:19:10,137 - WARNING - Invalid Baybayin data for word 'Rayos', clearing baybayin fields.
2025-02-09 01:19:10,140 - WARNING - Invalid Baybayin data for word 'Bartolome', clearing baybayin fields.
2025-02-09 01:19:10,151 - WARNING - Invalid Baybayin data for word 'Lorenzana', clearing baybayin fields.
2025-02-09 01:19:10,154 - WARNING - Invalid Baybayin data for word 'katulong', clearing baybayin fields.
2025-02-09 01:19:10,180 - WARNING - Invalid Baybayin data for word 'katulong', clearing baybayin fields.
2025-02-09 01:19:10,186 - WARNING - Invalid Baybayin data for word 'Justiniano', clearing baybayin fields.
2025-02-09 01:19:10,189 - WARNING - Invalid Baybayin data for word 'Valderrama', clearing baybayin fields.
2025-02-09 01:19:10,193 - WARNING - Invalid Baybayin data for word 'Kaneshiro', clearing baybayin fields.
2025-02-09 01:19:10,215 - WARNING - Invalid Baybayin data for word 'mabaho', clearing baybayin fields.
2025-02-09 01:19:10,219 - WARNING - Invalid Baybayin data for word 'Aguado', clearing baybayin fields.
2025-02-09 01:19:10,225 - WARNING - Invalid Baybayin data for word 'mambabae', clearing baybayin fields.
2025-02-09 01:19:10,233 - WARNING - Invalid Baybayin data for word 'binabae', clearing baybayin fields.
2025-02-09 01:19:10,243 - WARNING - Invalid Baybayin data for word 'binabae', clearing baybayin fields.
2025-02-09 01:19:10,253 - WARNING - Invalid Baybayin data for word 'binabae', clearing baybayin fields.
2025-02-09 01:19:10,265 - WARNING - Invalid Baybayin data for word 'padiklap-diklap', clearing baybayin fields.
2025-02-09 01:19:10,294 - WARNING - Invalid Baybayin data for word 'tapsilog', clearing baybayin fields.
2025-02-09 01:19:10,298 - WARNING - Invalid Baybayin data for word 'silog', clearing baybayin fields.
2025-02-09 01:19:10,348 - WARNING - Invalid Baybayin data for word 'Guevarra', clearing baybayin fields.
2025-02-09 01:19:10,365 - WARNING - Invalid Baybayin data for word 'Esguerra', clearing baybayin fields.
2025-02-09 01:19:10,367 - WARNING - Invalid Baybayin data for word 'Viray', clearing baybayin fields.
2025-02-09 01:19:10,375 - WARNING - Invalid Baybayin data for word 'Tien', clearing baybayin fields.
2025-02-09 01:19:10,380 - WARNING - Invalid Baybayin data for word 'Alegre', clearing baybayin fields.
2025-02-09 01:19:10,384 - WARNING - Invalid Baybayin data for word 'Apolinar', clearing baybayin fields.
2025-02-09 01:19:10,394 - WARNING - Invalid Baybayin data for word 'Salvatierra', clearing baybayin fields.
2025-02-09 01:19:10,473 - WARNING - Invalid Baybayin data for word 'Maguindanao', clearing baybayin fields.
2025-02-09 01:19:10,475 - WARNING - Invalid Baybayin data for word 'Maguindanao', clearing baybayin fields.
2025-02-09 01:19:10,481 - WARNING - Invalid Baybayin data for word 'Tagle', clearing baybayin fields.
2025-02-09 01:19:10,485 - WARNING - Invalid Baybayin data for word 'Rosete', clearing baybayin fields.
2025-02-09 01:19:10,488 - WARNING - Invalid Baybayin data for word 'Cunanan', clearing baybayin fields.
2025-02-09 01:19:10,491 - WARNING - Invalid Baybayin data for word 'lingkod', clearing baybayin fields.
2025-02-09 01:19:10,520 - WARNING - Invalid Baybayin data for word 'Atienza', clearing baybayin fields.
2025-02-09 01:19:10,523 - WARNING - Invalid Baybayin data for word 'Villacorta', clearing baybayin fields.
2025-02-09 01:19:10,526 - WARNING - Invalid Baybayin data for word 'Poblete', clearing baybayin fields.
2025-02-09 01:19:10,531 - WARNING - Invalid Baybayin data for word 'Varona', clearing baybayin fields.
2025-02-09 01:19:10,546 - WARNING - Invalid Baybayin data for word 'leche flan', clearing baybayin fields.
2025-02-09 01:19:10,551 - WARNING - Invalid Baybayin data for word 'mag-alog', clearing baybayin fields.
2025-02-09 01:19:10,554 - WARNING - Invalid Baybayin data for word 'umalog', clearing baybayin fields.
2025-02-09 01:19:10,561 - WARNING - Invalid Baybayin data for word 'alog', clearing baybayin fields.
2025-02-09 01:19:10,566 - WARNING - Invalid Baybayin data for word 'alog', clearing baybayin fields.
2025-02-09 01:19:10,569 - WARNING - Invalid Baybayin data for word 'alog', clearing baybayin fields.
2025-02-09 01:19:10,585 - WARNING - Invalid Baybayin data for word 'tabon', clearing baybayin fields.
2025-02-09 01:19:10,598 - WARNING - Invalid Baybayin data for word 'tabon', clearing baybayin fields.
2025-02-09 01:19:10,645 - WARNING - Invalid Baybayin data for word 'bimpo', clearing baybayin fields.
2025-02-09 01:19:10,693 - WARNING - Invalid Baybayin data for word 'Montejo', clearing baybayin fields.
2025-02-09 01:19:10,697 - WARNING - Invalid Baybayin data for word 'Monje', clearing baybayin fields.
2025-02-09 01:19:10,699 - WARNING - Invalid Baybayin data for word 'Villamil', clearing baybayin fields.
2025-02-09 01:19:10,704 - WARNING - Invalid Baybayin data for word 'Coloma', clearing baybayin fields.
2025-02-09 01:19:10,708 - WARNING - Invalid Baybayin data for word 'Eguia', clearing baybayin fields.
2025-02-09 01:19:10,710 - WARNING - Invalid Baybayin data for word 'Buenaventura', clearing baybayin fields.
2025-02-09 01:19:10,712 - WARNING - Invalid Baybayin data for word 'Tuazon', clearing baybayin fields.
2025-02-09 01:19:10,715 - WARNING - Invalid Baybayin data for word 'Andrada', clearing baybayin fields.
2025-02-09 01:19:10,718 - WARNING - Invalid Baybayin data for word 'Apostol', clearing baybayin fields.
2025-02-09 01:19:10,720 - WARNING - Invalid Baybayin data for word 'Almeda', clearing baybayin fields.
2025-02-09 01:19:10,724 - WARNING - Invalid Baybayin data for word 'Goh', clearing baybayin fields.
2025-02-09 01:19:10,726 - WARNING - Invalid Baybayin data for word 'Baldonado', clearing baybayin fields.
2025-02-09 01:19:10,758 - WARNING - Invalid Baybayin data for word 'Tiburcio', clearing baybayin fields.
2025-02-09 01:19:10,761 - WARNING - Invalid Baybayin data for word 'kikinsot', clearing baybayin fields.
2025-02-09 01:19:10,763 - WARNING - Invalid Baybayin data for word 'kaskasero', clearing baybayin fields.
2025-02-09 01:19:10,783 - WARNING - Invalid Baybayin data for word 'ketong', clearing baybayin fields.
2025-02-09 01:19:10,816 - WARNING - Invalid Baybayin data for word 'tilarok', clearing baybayin fields.
2025-02-09 01:19:10,826 - WARNING - Invalid Baybayin data for word 'tilao', clearing baybayin fields.
2025-02-09 01:19:10,829 - WARNING - Invalid Baybayin data for word 'tilandog', clearing baybayin fields.
2025-02-09 01:19:10,843 - WARNING - Invalid Baybayin data for word 'tigbuhol', clearing baybayin fields.
2025-02-09 01:19:10,858 - WARNING - Invalid Baybayin data for word 'San Luis', clearing baybayin fields.
2025-02-09 01:19:10,867 - WARNING - Invalid Baybayin data for word 'tigok', clearing baybayin fields.
2025-02-09 01:19:10,869 - WARNING - Invalid Baybayin data for word 'tigok', clearing baybayin fields.
2025-02-09 01:19:10,874 - WARNING - Invalid Baybayin data for word 'tubog', clearing baybayin fields.
2025-02-09 01:19:10,887 - WARNING - Invalid Baybayin data for word 'tubog', clearing baybayin fields.
2025-02-09 01:19:10,889 - WARNING - Invalid Baybayin data for word 'kalabo', clearing baybayin fields.
2025-02-09 01:19:10,901 - WARNING - Invalid Baybayin data for word 'boses', clearing baybayin fields.
2025-02-09 01:19:10,931 - WARNING - Invalid Baybayin data for word 'edipisyo', clearing baybayin fields.
2025-02-09 01:19:10,933 - WARNING - Invalid Baybayin data for word 'Dumlao', clearing baybayin fields.
2025-02-09 01:19:10,937 - WARNING - Invalid Baybayin data for word 'Salva', clearing baybayin fields.
2025-02-09 01:19:10,943 - WARNING - Invalid Baybayin data for word 'Artiaga', clearing baybayin fields.
2025-02-09 01:19:10,945 - WARNING - Invalid Baybayin data for word 'Tabora', clearing baybayin fields.
2025-02-09 01:19:10,947 - WARNING - Invalid Baybayin data for word 'Fontanilla', clearing baybayin fields.
2025-02-09 01:19:10,950 - WARNING - Invalid Baybayin data for word 'Basco', clearing baybayin fields.
2025-02-09 01:19:10,954 - WARNING - Invalid Baybayin data for word 'Niu', clearing baybayin fields.
2025-02-09 01:19:10,956 - WARNING - Invalid Baybayin data for word 'Sze', clearing baybayin fields.
2025-02-09 01:19:10,961 - WARNING - Invalid Baybayin data for word 'Maring', clearing baybayin fields.
2025-02-09 01:19:10,963 - WARNING - Invalid Baybayin data for word 'Heart', clearing baybayin fields.
2025-02-09 01:19:10,965 - WARNING - Invalid Baybayin data for word 'Torralba', clearing baybayin fields.
2025-02-09 01:19:10,968 - WARNING - Invalid Baybayin data for word 'Borbon', clearing baybayin fields.
2025-02-09 01:19:10,970 - WARNING - Invalid Baybayin data for word 'Lucena', clearing baybayin fields.
2025-02-09 01:19:10,994 - WARNING - Invalid Baybayin data for word 'Lascano', clearing baybayin fields.
2025-02-09 01:19:11,016 - WARNING - Invalid Baybayin data for word 'Gue', clearing baybayin fields.
2025-02-09 01:19:11,020 - WARNING - Invalid Baybayin data for word 'katarungan', clearing baybayin fields.
2025-02-09 01:19:11,024 - WARNING - Invalid Baybayin data for word 'Quiambao', clearing baybayin fields.
2025-02-09 01:19:11,027 - WARNING - Invalid Baybayin data for word 'Guinto', clearing baybayin fields.
2025-02-09 01:19:11,033 - WARNING - Invalid Baybayin data for word 'Villafranca', clearing baybayin fields.
2025-02-09 01:19:11,035 - WARNING - Invalid Baybayin data for word 'sampaguita', clearing baybayin fields.
2025-02-09 01:19:11,037 - WARNING - Invalid Baybayin data for word 'Yokoyama', clearing baybayin fields.
2025-02-09 01:19:11,041 - WARNING - Invalid Baybayin data for word 'Benigno', clearing baybayin fields.
2025-02-09 01:19:11,044 - WARNING - Invalid Baybayin data for word 'butot', clearing baybayin fields.
2025-02-09 01:19:11,045 - WARNING - Invalid Baybayin data for word 'Prudente', clearing baybayin fields.
2025-02-09 01:19:11,048 - WARNING - Invalid Baybayin data for word 'Bondoc', clearing baybayin fields.
2025-02-09 01:19:11,050 - WARNING - Invalid Baybayin data for word 'Villaverde', clearing baybayin fields.
2025-02-09 01:19:11,053 - WARNING - Invalid Baybayin data for word 'Marasigan', clearing baybayin fields.
2025-02-09 01:19:11,056 - WARNING - Invalid Baybayin data for word 'Rosendo', clearing baybayin fields.
2025-02-09 01:19:11,058 - WARNING - Invalid Baybayin data for word 'Nakasone', clearing baybayin fields.
2025-02-09 01:19:11,078 - WARNING - Invalid Baybayin data for word 'Alviar', clearing baybayin fields.
2025-02-09 01:19:11,080 - WARNING - Invalid Baybayin data for word 'tambog', clearing baybayin fields.
2025-02-09 01:19:11,089 - WARNING - Invalid Baybayin data for word 'Fulgencio', clearing baybayin fields.
2025-02-09 01:19:11,092 - WARNING - Invalid Baybayin data for word 'Ariola', clearing baybayin fields.
2025-02-09 01:19:11,094 - WARNING - Invalid Baybayin data for word 'Barcenas', clearing baybayin fields.
2025-02-09 01:19:11,099 - WARNING - Invalid Baybayin data for word 'Espina', clearing baybayin fields.
2025-02-09 01:19:11,101 - WARNING - Invalid Baybayin data for word 'Veloso', clearing baybayin fields.
2025-02-09 01:19:11,105 - WARNING - Invalid Baybayin data for word 'Bienvenido', clearing baybayin fields.
2025-02-09 01:19:11,139 - WARNING - Invalid Baybayin data for word 'Gonda', clearing baybayin fields.
2025-02-09 01:19:11,141 - WARNING - Invalid Baybayin data for word 'Lacson', clearing baybayin fields.
2025-02-09 01:19:11,144 - WARNING - Invalid Baybayin data for word 'ukay-ukay', clearing baybayin fields.
2025-02-09 01:19:11,151 - WARNING - Invalid Baybayin data for word 'ukay-ukay', clearing baybayin fields.
2025-02-09 01:19:11,157 - WARNING - Invalid Baybayin data for word 'Razon', clearing baybayin fields.
2025-02-09 01:19:11,160 - WARNING - Invalid Baybayin data for word 'Matsui', clearing baybayin fields.
2025-02-09 01:19:11,162 - WARNING - Invalid Baybayin data for word 'Lanuza', clearing baybayin fields.
2025-02-09 01:19:11,165 - WARNING - Invalid Baybayin data for word 'Villamor', clearing baybayin fields.
2025-02-09 01:19:11,170 - WARNING - Invalid Baybayin data for word 'Claro', clearing baybayin fields.
2025-02-09 01:19:11,172 - WARNING - Invalid Baybayin data for word 'Cancio', clearing baybayin fields.
2025-02-09 01:19:11,175 - WARNING - Invalid Baybayin data for word 'Gorospe', clearing baybayin fields.
2025-02-09 01:19:11,177 - WARNING - Invalid Baybayin data for word 'Florendo', clearing baybayin fields.
2025-02-09 01:19:11,182 - WARNING - Invalid Baybayin data for word 'Venancio', clearing baybayin fields.
2025-02-09 01:19:11,186 - WARNING - Invalid Baybayin data for word 'Furukawa', clearing baybayin fields.
2025-02-09 01:19:11,190 - WARNING - Invalid Baybayin data for word 'Montalbo', clearing baybayin fields.
2025-02-09 01:19:11,193 - WARNING - Invalid Baybayin data for word 'Yamashiro', clearing baybayin fields.
2025-02-09 01:19:11,199 - WARNING - Invalid Baybayin data for word 'Beckel', clearing baybayin fields.
2025-02-09 01:19:11,202 - WARNING - Invalid Baybayin data for word 'Cayabyab', clearing baybayin fields.
2025-02-09 01:19:11,208 - WARNING - Invalid Baybayin data for word 'Agcaoili', clearing baybayin fields.
2025-02-09 01:19:11,210 - WARNING - Invalid Baybayin data for word 'Samonte', clearing baybayin fields.
2025-02-09 01:19:11,212 - WARNING - Invalid Baybayin data for word 'Dacanay', clearing baybayin fields.
2025-02-09 01:19:11,215 - WARNING - Invalid Baybayin data for word 'Iturralde', clearing baybayin fields.
2025-02-09 01:19:11,218 - WARNING - Invalid Baybayin data for word 'Punzalan', clearing baybayin fields.
2025-02-09 01:19:11,220 - WARNING - Invalid Baybayin data for word 'Amante', clearing baybayin fields.
2025-02-09 01:19:11,223 - WARNING - Invalid Baybayin data for word 'kondo', clearing baybayin fields.
2025-02-09 01:19:11,225 - WARNING - Invalid Baybayin data for word 'koyo', clearing baybayin fields.
2025-02-09 01:19:11,228 - WARNING - Invalid Baybayin data for word 'koyo', clearing baybayin fields.
2025-02-09 01:19:11,231 - WARNING - Invalid Baybayin data for word 'Zafra', clearing baybayin fields.
2025-02-09 01:19:11,234 - WARNING - Invalid Baybayin data for word 'Bernardez', clearing baybayin fields.
2025-02-09 01:19:11,238 - WARNING - Invalid Baybayin data for word 'Aliaga', clearing baybayin fields.
2025-02-09 01:19:11,240 - WARNING - Invalid Baybayin data for word 'Casal', clearing baybayin fields.
2025-02-09 01:19:11,243 - WARNING - Invalid Baybayin data for word 'Sabater', clearing baybayin fields.
2025-02-09 01:19:11,245 - WARNING - Invalid Baybayin data for word 'Segui', clearing baybayin fields.
2025-02-09 01:19:11,247 - WARNING - Invalid Baybayin data for word 'Calma', clearing baybayin fields.
2025-02-09 01:19:11,250 - WARNING - Invalid Baybayin data for word 'Zapanta', clearing baybayin fields.
2025-02-09 01:19:11,273 - WARNING - Invalid Baybayin data for word 'matarik', clearing baybayin fields.
2025-02-09 01:19:11,290 - WARNING - Invalid Baybayin data for word 'makipot', clearing baybayin fields.
2025-02-09 01:19:11,293 - WARNING - Invalid Baybayin data for word 'Inocencio', clearing baybayin fields.
2025-02-09 01:19:11,296 - WARNING - Invalid Baybayin data for word 'Arakaki', clearing baybayin fields.
2025-02-09 01:19:11,373 - WARNING - Invalid Baybayin data for word 'manigarilyo', clearing baybayin fields.
2025-02-09 01:19:11,408 - WARNING - Invalid Baybayin data for word 'Mallari', clearing baybayin fields.
2025-02-09 01:19:11,410 - WARNING - Invalid Baybayin data for word 'Mallari', clearing baybayin fields.
2025-02-09 01:19:11,415 - WARNING - Invalid Baybayin data for word 'mensahe', clearing baybayin fields.
2025-02-09 01:19:11,419 - WARNING - Invalid Baybayin data for word 'sabog', clearing baybayin fields.
2025-02-09 01:19:11,424 - WARNING - Invalid Baybayin data for word 'sabog', clearing baybayin fields.
2025-02-09 01:19:11,457 - WARNING - Invalid Baybayin data for word 'Balmaceda', clearing baybayin fields.
2025-02-09 01:19:11,460 - WARNING - Invalid Baybayin data for word 'Alcaide', clearing baybayin fields.
2025-02-09 01:19:11,462 - WARNING - Invalid Baybayin data for word 'Corro', clearing baybayin fields.
2025-02-09 01:19:11,470 - WARNING - Invalid Baybayin data for word 'Ueda', clearing baybayin fields.
2025-02-09 01:19:11,472 - WARNING - Invalid Baybayin data for word 'Tecson', clearing baybayin fields.
2025-02-09 01:19:11,481 - WARNING - Invalid Baybayin data for word 'Layson', clearing baybayin fields.
2025-02-09 01:19:11,484 - WARNING - Invalid Baybayin data for word 'Kroasya', clearing baybayin fields.
2025-02-09 01:19:11,492 - WARNING - Invalid Baybayin data for word 'Gatchalian', clearing baybayin fields.
2025-02-09 01:19:11,495 - WARNING - Invalid Baybayin data for word 'Cinco', clearing baybayin fields.
2025-02-09 01:19:11,498 - WARNING - Invalid Baybayin data for word 'Montecalvo', clearing baybayin fields.
2025-02-09 01:19:11,501 - WARNING - Invalid Baybayin data for word 'Mayon', clearing baybayin fields.
2025-02-09 01:19:11,571 - WARNING - Invalid Baybayin data for word 'puko', clearing baybayin fields.
2025-02-09 01:19:11,580 - WARNING - Invalid Baybayin data for word 'pechay', clearing baybayin fields.
2025-02-09 01:19:11,589 - WARNING - Invalid Baybayin data for word 'lupalop', clearing baybayin fields.
2025-02-09 01:19:11,608 - WARNING - Invalid Baybayin data for word 'pungol', clearing baybayin fields.
2025-02-09 01:19:11,621 - WARNING - Invalid Baybayin data for word 'maayos', clearing baybayin fields.
2025-02-09 01:19:11,627 - WARNING - Invalid Baybayin data for word 'maayos', clearing baybayin fields.
2025-02-09 01:19:11,639 - WARNING - Invalid Baybayin data for word 'kapalaran', clearing baybayin fields.
2025-02-09 01:19:11,642 - WARNING - Invalid Baybayin data for word 'pagkakataon', clearing baybayin fields.
2025-02-09 01:19:11,663 - WARNING - Invalid Baybayin data for word 'kapangyarihan', clearing baybayin fields.
2025-02-09 01:19:11,723 - WARNING - Invalid Baybayin data for word 'pitogo', clearing baybayin fields.
2025-02-09 01:19:11,771 - WARNING - Invalid Baybayin data for word 'pindot', clearing baybayin fields.
2025-02-09 01:19:11,781 - WARNING - Invalid Baybayin data for word 'bestida', clearing baybayin fields.
2025-02-09 01:19:11,784 - WARNING - Invalid Baybayin data for word 'Lacsamana', clearing baybayin fields.
2025-02-09 01:19:11,815 - WARNING - Invalid Baybayin data for word 'Macatangay', clearing baybayin fields.
2025-02-09 01:19:11,817 - WARNING - Invalid Baybayin data for word 'Dimaculangan', clearing baybayin fields.
2025-02-09 01:19:11,820 - WARNING - Invalid Baybayin data for word 'Macaraig', clearing baybayin fields.
2025-02-09 01:19:11,828 - WARNING - Invalid Baybayin data for word 'Casiguran', clearing baybayin fields.
2025-02-09 01:19:11,837 - WARNING - Invalid Baybayin data for word 'kare-kare', clearing baybayin fields.
2025-02-09 01:19:11,840 - WARNING - Invalid Baybayin data for word 'syota', clearing baybayin fields.
2025-02-09 01:19:11,844 - WARNING - Invalid Baybayin data for word 'Humayao', clearing baybayin fields.
2025-02-09 01:19:11,845 - WARNING - Invalid Baybayin data for word 'sekyu', clearing baybayin fields.
2025-02-09 01:19:11,847 - WARNING - Invalid Baybayin data for word 'barong-barong', clearing baybayin fields.
2025-02-09 01:19:11,850 - WARNING - Invalid Baybayin data for word 'bahay-ampunan', clearing baybayin fields.
2025-02-09 01:19:11,852 - WARNING - Invalid Baybayin data for word 'kuwarto', clearing baybayin fields.
2025-02-09 01:19:11,863 - WARNING - Invalid Baybayin data for word 'lespu', clearing baybayin fields.
2025-02-09 01:19:11,903 - WARNING - Invalid Baybayin data for word 'sapot', clearing baybayin fields.
2025-02-09 01:19:11,909 - WARNING - Invalid Baybayin data for word 'sapot', clearing baybayin fields.
2025-02-09 01:19:11,928 - WARNING - Invalid Baybayin data for word 'ampon', clearing baybayin fields.
2025-02-09 01:19:11,948 - WARNING - Invalid Baybayin data for word 'ampon', clearing baybayin fields.
2025-02-09 01:19:11,951 - WARNING - Invalid Baybayin data for word 'sangkatlo', clearing baybayin fields.
2025-02-09 01:19:11,953 - WARNING - Invalid Baybayin data for word 'sangkatlo', clearing baybayin fields.
2025-02-09 01:19:11,955 - WARNING - Invalid Baybayin data for word 'Kalantiaw', clearing baybayin fields.
2025-02-09 01:19:11,961 - WARNING - Invalid Baybayin data for word 'Caringal', clearing baybayin fields.
2025-02-09 01:19:11,962 - WARNING - Invalid Baybayin data for word 'Echegaray', clearing baybayin fields.
2025-02-09 01:19:11,972 - WARNING - Invalid Baybayin data for word 'tipaklong', clearing baybayin fields.
2025-02-09 01:19:11,979 - WARNING - Invalid Baybayin data for word 'Agujo', clearing baybayin fields.
2025-02-09 01:19:11,981 - WARNING - Invalid Baybayin data for word 'Castañeda', clearing baybayin fields.
2025-02-09 01:19:11,986 - WARNING - Invalid Baybayin data for word 'Echiverri', clearing baybayin fields.
2025-02-09 01:19:11,988 - WARNING - Invalid Baybayin data for word 'upos', clearing baybayin fields.
2025-02-09 01:19:12,001 - WARNING - Invalid Baybayin data for word 'upos', clearing baybayin fields.
2025-02-09 01:19:12,033 - WARNING - Invalid Baybayin data for word 'Iñiguez', clearing baybayin fields.
2025-02-09 01:19:12,035 - WARNING - Invalid Baybayin data for word 'Ituralde', clearing baybayin fields.
2025-02-09 01:19:12,037 - WARNING - Invalid Baybayin data for word 'Arciaga', clearing baybayin fields.
2025-02-09 01:19:12,039 - WARNING - Invalid Baybayin data for word 'Estigoy', clearing baybayin fields.
2025-02-09 01:19:12,042 - WARNING - Invalid Baybayin data for word 'Balmes', clearing baybayin fields.
2025-02-09 01:19:12,044 - WARNING - Invalid Baybayin data for word 'estrikto', clearing baybayin fields.
2025-02-09 01:19:12,046 - WARNING - Invalid Baybayin data for word 'kahapon', clearing baybayin fields.
2025-02-09 01:19:12,059 - WARNING - Invalid Baybayin data for word 'Australya', clearing baybayin fields.
2025-02-09 01:19:12,070 - WARNING - Invalid Baybayin data for word 'utoy', clearing baybayin fields.
2025-02-09 01:19:12,074 - WARNING - Invalid Baybayin data for word 'Añonuevo', clearing baybayin fields.
2025-02-09 01:19:12,076 - WARNING - Invalid Baybayin data for word 'Morada', clearing baybayin fields.
2025-02-09 01:19:12,078 - WARNING - Invalid Baybayin data for word 'Cariño', clearing baybayin fields.
2025-02-09 01:19:12,117 - WARNING - Invalid Baybayin data for word 'ermitanyo', clearing baybayin fields.
2025-02-09 01:19:12,119 - WARNING - Invalid Baybayin data for word 'gulod', clearing baybayin fields.
2025-02-09 01:19:12,135 - WARNING - Invalid Baybayin data for word 'Dayrit', clearing baybayin fields.
2025-02-09 01:19:12,137 - WARNING - Invalid Baybayin data for word 'Lemery', clearing baybayin fields.
2025-02-09 01:19:12,145 - WARNING - Invalid Baybayin data for word 'tariktik', clearing baybayin fields.
2025-02-09 01:19:12,149 - WARNING - Invalid Baybayin data for word 'tayuto', clearing baybayin fields.
2025-02-09 01:19:12,151 - WARNING - Invalid Baybayin data for word 'tayuto', clearing baybayin fields.
2025-02-09 01:19:12,204 - WARNING - Invalid Baybayin data for word 'sangko', clearing baybayin fields.
2025-02-09 01:19:12,236 - WARNING - Invalid Baybayin data for word 'pusong', clearing baybayin fields.
2025-02-09 01:19:12,245 - WARNING - Invalid Baybayin data for word 'pusong', clearing baybayin fields.
2025-02-09 01:19:12,261 - WARNING - Invalid Baybayin data for word 'Baluyot', clearing baybayin fields.
2025-02-09 01:19:12,263 - WARNING - Invalid Baybayin data for word 'huthot', clearing baybayin fields.
2025-02-09 01:19:12,279 - WARNING - Invalid Baybayin data for word 'sirang ulo', clearing baybayin fields.
2025-02-09 01:19:12,333 - WARNING - Invalid Baybayin data for word 'pugante', clearing baybayin fields.
2025-02-09 01:19:12,335 - WARNING - Invalid Baybayin data for word 'lasenggo', clearing baybayin fields.
2025-02-09 01:19:12,337 - WARNING - Invalid Baybayin data for word 'lasenggo', clearing baybayin fields.
2025-02-09 01:19:12,341 - WARNING - Invalid Baybayin data for word 'Mizuno', clearing baybayin fields.
2025-02-09 01:19:12,343 - WARNING - Invalid Baybayin data for word 'kotong', clearing baybayin fields.
2025-02-09 01:19:12,347 - WARNING - Invalid Baybayin data for word 'kotong', clearing baybayin fields.
2025-02-09 01:19:12,349 - WARNING - Invalid Baybayin data for word 'kotong', clearing baybayin fields.
2025-02-09 01:19:12,354 - WARNING - Invalid Baybayin data for word 'pinuno', clearing baybayin fields.
2025-02-09 01:19:12,358 - WARNING - Invalid Baybayin data for word 'Fiscal', clearing baybayin fields.
2025-02-09 01:19:12,368 - WARNING - Invalid Baybayin data for word 'paninigarilyo', clearing baybayin fields.
2025-02-09 01:19:12,371 - WARNING - Invalid Baybayin data for word 'imburnal', clearing baybayin fields.
2025-02-09 01:19:12,372 - WARNING - Invalid Baybayin data for word 'dyaryo', clearing baybayin fields.
2025-02-09 01:19:12,375 - WARNING - Invalid Baybayin data for word 'dakot', clearing baybayin fields.
2025-02-09 01:19:12,392 - WARNING - Invalid Baybayin data for word 'kurakot', clearing baybayin fields.
2025-02-09 01:19:12,408 - WARNING - Invalid Baybayin data for word 'kurakot', clearing baybayin fields.
2025-02-09 01:19:12,436 - WARNING - Invalid Baybayin data for word 'Zulueta', clearing baybayin fields.
2025-02-09 01:19:12,473 - WARNING - Invalid Baybayin data for word 'Salceda', clearing baybayin fields.
2025-02-09 01:19:12,481 - WARNING - Invalid Baybayin data for word 'obaryo', clearing baybayin fields.
